id2,lat,long
54d24f68-8a83-4244-9fd2-b60ff4e46184,39.7539395027,-74.1652888731
5583e3c5-c7c7-40b9-a870-edae99e0183f,41.6743325732,-73.4557929088
559ecbe1-a6cd-451c-af65-251b05ef82c2,41.6451690985,-74.1379465855
55cf25a3-2837-4b11-b5f4-c30e48896c08,41.331047162,-73.146626188
55d0a6ca-da1c-4483-8f16-e485336c2b04,40.8057978091,-73.6585898745
562fcd65-3088-4c26-a8fe-f1a5c03fb4a2,41.6454086701,-74.0383729824
5633904c-d459-4fc0-9623-1e90578a9617,40.032774954,-74.9268233203
564269b7-ec3c-4c23-aaf3-d88f326074b5,41.2489225718,-73.0626155424
571e4bf3-0c35-4a5e-a83a-711d39039026,41.3264331404,-73.7826493565
5786bcd9-143c-4bf3-bd22-ca0ddaeaf9e7,39.7758118543,-74.5730315571
57d07271-320f-4fe9-9c7f-e2a31924032c,40.7812201765,-74.2884253549
58994308-f888-4f07-843e-533bcd69d38e,40.1759251317,-73.134346742
58c361ff-29ac-462e-93ff-d6aeb0c67a2b,41.6839474864,-74.0116660232
59306bcf-8980-4307-9df7-c4eaa947fcdc,40.9056818475,-74.0338362556
5983bd8a-30b2-447d-afb9-eac6367d15f0,40.6319575245,-73.7155118948
598ffcf4-a3f0-4416-a515-62731e67c8f4,40.8316521016,-74.5724120203
59e122c7-bbfc-4888-b455-c76a3eee6f76,40.8142923414,-73.2972182664
59e6257f-34ed-4778-b65c-e90560d238ad,40.8432517184,-73.4475376146
5a6bc424-91c7-4870-b888-a6ec79a937fa,40.3474527256,-73.7430583439
5a745450-c665-489a-8962-7cac3504d7b7,41.0633164241,-73.4143729904
5a958fe8-53bd-4962-90d6-6d9665492371,40.4602611954,-73.4638175325
5ab8b855-a0e2-4fe6-ad16-b91471919f42,41.4011657338,-73.3132649635
5b47a1e0-17c6-47bf-bfa2-63c7be4f02d2,40.9060167216,-73.2791126634
5b5696a5-635e-4b48-9a10-17beccf60741,40.1891381576,-73.9729304266
5bcf38b7-6856-49ff-a650-3dc56d2eafdf,41.5348131986,-73.9457457199
5bf02082-4b10-40bb-9907-1d92cd1cc508,41.1515029593,-74.8957790437
5cb6e011-7179-4e85-98ae-fdd3d7bb84f4,39.8881862586,-74.7510748849
5cdb2992-e0af-4744-9540-10f7a26ef8cb,39.8646137391,-73.703672894
5d33e3da-7031-4c17-ae64-1067d38c54f4,41.4926237695,-74.5840760303
5ddcf1c5-5f9e-4abc-9064-0a388d31b116,40.3206132003,-74.8037811587
5e06c50b-6589-4d78-a3bd-c0f524d8085a,40.6183403415,-74.54489289
5e17ad7b-279a-4707-9905-e1b968cabd6b,40.3837065724,-73.6605364496
5e492f80-a584-419b-bbc5-8cfe78cdd255,40.7913965313,-73.6327132918
5e9bf6ee-47bc-41b2-a639-1eb623741593,39.7159893389,-74.191805361
5f0e59d2-a1f1-44f5-8745-f6e801d7c98c,40.8465266195,-74.3180353923
5f444aa4-d05f-40f6-82d3-4416f07c4ae2,41.104925306,-73.1198213666
5f5c78d2-dfc7-4996-b8a2-1dc24d05e90a,41.3541358043,-74.7712189487
5f65fa15-bdef-4115-9f91-950f7be605e7,40.5151850891,-74.7585713853
5f6894f2-d56e-4d3e-854e-8d9efcd8c952,41.2648777253,-74.68569484
607106d9-1415-4d0c-8d5a-4385aa6fbc04,40.5810142396,-74.8264120882
6077919e-2eb4-4459-b3e7-5e8daa1e8c90,40.6346128459,-73.8195991829
60792d4b-f787-40df-841b-1b3dc333c893,40.1984720847,-74.7984115147
607c72c3-33ea-48ed-8fbe-1ef1427b4f61,40.8268556363,-73.1979934003
608f3d33-fedf-4de2-998a-843ca0307ab4,41.0560051784,-73.1956211535
61712ae3-4209-4c33-a617-90211f0258df,41.2112669837,-74.6804423998
61818838-9b77-47b9-a674-1f3d059d8c14,40.9322254214,-74.4803536668
61d99a4d-71f8-4734-a87a-84346455b45a,39.8354310919,-74.7548968826
61e15fd1-1a6e-4761-9912-aacbd65e0bef,40.9728659901,-74.8473776995
61ea24e4-eaa8-4c52-80bb-cdb6d865fac8,40.3452782568,-74.955800559
61f27a58-6170-4b8c-8535-1b33e7592847,40.1585348469,-74.1795392205
622b07c0-058b-42cc-9d55-94e15a498b3f,41.5514085365,-73.3695969995
622cf997-3a43-40ef-b614-75ecd6a6c678,41.46443303,-74.0007529018
622de2da-92a3-4798-976a-1bc5d2b3ab27,40.1985307421,-74.871349829
630b4a41-e94c-4bb5-b4e6-12c266ce5743,40.9074860151,-74.9627184655
6324dc98-f1cb-43aa-b90d-fbca24b5712e,41.0513759733,-73.0526294604
63808d2b-bf54-48d8-99a6-c78c82aae8dc,40.1006422075,-74.1557092984
63a31042-b4a6-457d-9e4e-5879734141cc,40.9546723764,-73.2376456136
63e3f627-a7c9-4711-adc2-b9f97a382e96,40.8581493893,-74.476197715
6481ead6-ee48-406b-8072-f5b27a65364d,39.9318323316,-74.6766316635
649adb6a-1ed2-4d24-84fa-eaeab22ab4d0,40.6645128454,-74.9931369917
6512b349-d099-4ba4-8dd1-dafca5b3833c,40.0194591199,-74.2463446634
65a4bcd2-2796-48c6-8935-33dc42a44c47,40.303956498,-74.6639210914
65c25647-437d-449e-876c-536c478afcc1,40.0347077459,-74.6720552655
65cc5e83-b26f-4edd-a7b8-41bde5a04192,41.207390938,-74.2977033078
65ce4fe4-6b62-4621-9639-323f4e4aecab,40.4226546346,-74.1261964575
65e65a11-4fd7-443a-b82f-e62819d4563f,39.8196339921,-74.3973607024
6609928f-0015-4958-9ae9-5ac1420845cb,41.1860525291,-74.6074076446
6655b955-fe08-40e2-a0f1-e194edefac4d,40.9712561227,-74.3649222701
66787f22-a54e-4f9b-af8f-6e5003be38e4,41.2724501426,-74.3761515781
668ed375-7440-44fa-ad9e-f6f53b83f9ea,41.2922202171,-73.7658917629
66df2f9f-f075-4127-9d1a-f67c97621f75,40.8006738443,-74.3260259684
66e0dcff-d9fb-4191-95e2-359e250ea8cf,41.290023122,-73.5499642309
66ec9ed3-656a-4718-a74e-f37295114d8e,40.5183222154,-73.2561438034
66f6e6c9-0ec8-4de8-b0b9-17e29e0180d9,40.686947184,-74.1972973817
67206675-6fcc-4963-9479-40371bccc05d,40.8764642298,-73.1148702572
672348ba-915e-4f9d-8690-940e25442a6d,40.4667978126,-73.6082458343
677c41bb-a4f0-45ed-9a24-f93de623a5c6,40.9817227262,-74.4870522025
67a244d9-56fb-4c06-8e51-6bf7d5671856,40.6418733585,-73.0522415449
681273af-6e26-46cd-a5a0-b5905448c459,41.3099968466,-74.4333574142
68275076-c06b-4828-aa0b-98555c1b962b,41.5046192126,-74.4739862201
686f0c49-b9aa-4ec4-8a0d-077077ffd730,39.8111415133,-73.9252748184
689ce163-ed5d-4fdd-a7a4-6bc77910e0ba,39.915195371,-74.1319160403
68dee967-8da1-41e9-9352-2482161ffc3a,40.0697015561,-73.8789689881
68e0bd8f-0253-45ba-a63b-9b6bed421a03,41.5032521183,-74.9851926763
692ee5a5-7870-4cfb-8485-3dea14f2fe84,40.0257786374,-73.3552167551
696f26e8-3d38-4a56-a832-37d35fd187ec,40.5371681656,-73.5487765567
69c34b13-0f46-4fdd-aaa8-42cd86c00f66,41.3348747719,-73.9648491598
69e0a378-1949-41e4-b0e8-46c07dd2d822,40.2327424743,-74.4051608093
69f92ce9-94bb-4284-911c-af7bf77e9784,40.6339814391,-73.2429473346
6aeee641-14e5-4516-a007-d241e9d27b6e,41.6585800283,-74.1299506729
6b3185bd-76f1-4bc6-868b-4bbce2c53c33,41.3374514087,-73.3908090076
6b38b3df-ba5a-49bc-b5b4-4ccae76ad42e,41.4945648923,-74.3008053341
6b4fe2e5-3d1a-44be-961c-c74d13e740af,39.9714225106,-73.8920195129
6bac756d-1891-4111-a3af-655c218b145b,41.5585179204,-73.6538779189
6c037ff0-4989-42c4-a84a-37a39d101a3e,39.7771759811,-74.8169890657
6c355b42-1eac-48fa-9f31-a1cffee81d60,41.3187274522,-73.4383350106
6c945550-03a9-4eb8-8405-71b1d9f8b953,40.4581754128,-74.5862780927
6d40e1e9-935d-4e24-a98d-7e829728dfea,40.3032112009,-74.8215969111
6d5c43e5-7ca7-4b49-b901-226f744f1b50,41.1276200961,-74.290303161
6d8aea27-7bcb-4759-a05f-45adbbab22b6,40.2627420887,-74.2371352639
6d8e900b-ff81-4243-8164-aac3eeb495fa,41.4659692502,-74.6785841834
6d8f02cf-d17d-41bd-a996-123cb4b33976,41.0908301574,-73.2214724027
6dbf0480-1af9-443b-a892-8ce13dee8f62,40.1284836302,-73.2548356475
6e2b06cb-92a8-4b61-a9d9-3eeca0ee725b,39.8122525442,-74.1673097675
6e685b6b-9a97-4b78-beab-b2712132fb46,40.6125197122,-73.024368271
6e6e203b-8e04-4d33-9f6f-9fd49d626033,39.9054656785,-74.8376883377
6e725a0b-c833-4a8f-bc29-5da2a49d923d,41.4659673264,-74.6911841663
6ea4247a-c477-4b2f-ba38-e5b2a2bb2b21,39.9675660977,-74.8978314809
6ebc017b-58ce-49a3-815e-da7f6ec1f370,40.5531517828,-74.6194013359
6ec0b759-9397-4f68-af6c-14b9e72f4c8f,40.111673439,-74.8473793461
6ee69dbb-092e-4ed5-bf3a-8acc09e83278,39.8620733567,-73.9976625288
6f2ec285-5011-4bcd-9ec1-e3e79e8b9c1e,40.3798988254,-73.8370004623
6f3205fe-9842-4b95-a296-19983998d15e,41.3462213607,-73.2783100049
6f513f06-e5de-4334-a297-e3b7438d6895,40.3679381962,-73.9334009238
6f65da4d-9d05-4928-8efd-58f31e389903,41.2655499529,-73.1796631003
701304dc-fe4b-4fad-b379-36d078ba80de,41.0737407073,-74.0031554751
7047dc84-8fdf-49e2-910b-47a4e9d63e97,41.4593770116,-74.0221717081
706140c4-0876-44b8-b7bc-575b5676d216,39.8871073151,-73.2095614134
70827cb1-a75b-4ef6-95bb-01a67f2d873d,41.2593262731,-74.2561571076
71240f49-b65c-4f88-aa0e-a43fde128135,41.0458762499,-74.8796135495
714e3ad0-b7b2-4597-a98c-6908d9ff184e,40.5752757338,-73.9677389999
71983903-7e3e-4918-a781-38b073e9bab7,41.5781899602,-73.4647029106
71f99795-f35f-47dd-b1c3-38f5db66cfbf,40.6347534137,-73.3756837144
7241fac3-e7de-4738-9904-867ddfe0b82a,40.2450835619,-74.6371431205
724c62a5-4b80-47ff-8b81-d7cbbc6b6366,40.4522837434,-73.9589324813
7269f35b-2116-451e-8e54-994562df6edd,41.4043756153,-74.4445130367
72b4a125-3be6-4adb-86a7-8ed1eed5d447,41.5215325352,-73.3952575024
72d7c52b-2d21-4ada-8b19-f9129fe52d52,40.9681301176,-73.260644087
73d47dfc-f09e-473e-8ab4-b92a94cc315e,39.9191434282,-74.6830958945
73f38aa1-6920-4afe-b919-dd229bb3879f,41.4674629184,-73.4094726963
740d0a41-e8f4-4e41-89f9-124ff2da4a67,39.9740826409,-74.1321022864
743242ce-b34c-4504-9180-868197dfef52,41.4970690656,-74.0152547453
74341c33-9c83-4f7e-9306-5d6ee214fc5c,41.3165675641,-73.9125110871
7445d662-87e8-414b-b429-f60f58b6d7df,40.4486465653,-74.2729321804
745b38cd-40fe-4d9d-8a4a-bb2c9fbdf02b,40.1223963457,-74.7586442779
7474575a-b712-479c-867c-2edca5242b2b,41.5658350781,-73.1545380763
7482cc68-165c-42b8-a8ca-a7c146497613,40.0591288516,-73.7144671548
7488d8f8-2efb-46b6-bd82-80aa1a92c955,40.6359665821,-74.0134923933
7574d3d6-9e9d-49e4-a5be-7d483e3262a9,41.4079738955,-73.8685413066
7593e475-30fc-4931-807f-a6a99c88f9ce,40.2427882809,-74.2576719101
75aeff7b-4c20-47fd-8dad-5323925a4cea,39.9091676111,-74.1496218817
75f3ec69-c3b0-44c3-a93d-f40fc870b942,40.4899684702,-73.9169609178
760ad2d6-cc59-4003-a1d2-e40f72e13eee,41.2927756986,-74.724701245
760e1b7d-8821-46e0-a007-45fd8300d335,40.0180886364,-73.4522733302
762899f1-1615-4dae-8cf1-505734e5371e,39.7738036455,-73.9314561169
762a79c8-2c5a-4dd8-8365-aa7b8931cfd9,40.1422356726,-73.4984500905
7640f4f0-e57e-4e1d-8cb9-04a2f6c379c0,41.215907009,-73.8996606137
7646ddff-b9f0-4102-adba-e342ae72e26a,39.7164911827,-74.1823668337
76aaa1ac-455f-4135-a67e-aa884517c614,40.9096473418,-73.438144738
76b7b314-2dab-4b96-98ba-b670e80a2dcd,41.5042930767,-74.6976735385
76d625bb-1549-4eed-aebb-415679e56b27,39.9337617105,-73.1374056023
775734f3-5329-46e5-bb2d-b9c170a38e3b,40.9455442589,-74.9672686512
777cb5b7-be8f-430d-8385-4657c725dbe8,41.2843681321,-73.8743613262
77a95b32-14ac-47ca-aa69-afc40e190c46,40.9741197513,-73.622992474
77c52cd8-19c7-4467-9034-1ada234b0915,41.0249898422,-73.8081636417
77fd0908-c68b-43a2-ae27-ffd94e13b9e5,41.0948685531,-73.6901899902
7843d4d8-18df-454d-8ba0-f2db0acc7757,40.61533508,-73.5110871334
78b62c65-a92a-49ec-9c79-ec7948efeeee,40.6515183275,-74.9754240109
7a12a866-6f32-4fe4-b534-e48377e2c1ac,40.8517896315,-74.8153875435
7a9f1ac8-1a9e-4589-b59f-07d0244125f4,40.1073870171,-74.4187390248
7aaae013-5e90-4008-b6d9-dcaf0d1b43f4,41.4541284997,-74.8579816698
7ace7000-c7fd-4659-b550-33c10f9a7ccb,40.9978881689,-74.1499834382
7ba1a0d6-74dc-42f4-be4d-85bfea6a590d,41.2862785033,-73.4135237705
7be4c262-6396-4be5-98e1-f8fe6162cacc,40.9723084356,-74.0667375093
7bf10f55-97f9-4740-8d58-d99537f80c8e,39.8463706903,-73.0997218957
7c155a9a-725e-428b-8992-1426e62a22f5,39.8314407522,-73.6101002785
7c1cd8ff-449c-43a2-9e98-79bae156b222,41.5017591349,-73.6670272166
7c3f25cc-bc2f-4904-acf4-4f05405f4896,41.2972184377,-73.9532188849
7cb38d7b-5e88-4a5f-a403-02232e097abb,40.5289578811,-73.0418821861
7cb8d09d-a26b-4e9a-9fc7-997b6b58a3cd,41.166016609,-73.5927986978
7cd2d09a-61ca-4c39-aa7e-4b38816ca94d,39.8797089459,-74.4168366649
7d660b00-3fdf-4397-a07a-1c1b813b8290,41.5460471161,-74.6213303558
7e58abf9-1633-4e0b-9e30-0884718cecc8,40.2592256636,-74.0321309529
7e610d4c-e7e3-49ee-adb4-450b8a707849,40.6064728957,-73.0131977587
7e700c0d-27c2-44a9-9692-93ad077625c3,41.7038885894,-74.9451512222
7efcabc9-01b2-4618-ad74-8cc2068bafda,40.1292520859,-74.3840546097
7f481007-88bf-4816-9d41-accf001b88a9,40.5176264618,-73.6065204521
7f648d72-0976-46a4-822c-60d645eb329d,41.6242922015,-73.2243058931
7f6c1646-2152-426b-894a-f84370acdb00,40.0001956791,-73.1331581708
7f6efe42-a226-4b16-90b5-18b7a0c7d5e0,39.8155513869,-74.3026896235
7fadd19a-d6f7-47d1-b3bb-2ec7f1c9fdf1,40.2793914174,-73.5179879965
7fc87e78-025d-469e-8b04-45cf87c5ba57,40.7455464003,-74.9150787136
7fcde53e-fd1e-45a3-8f8c-0c620e00cc22,40.856801166,-73.8879522351
7fe82a1f-1e71-4160-afc5-4c9c127c3b22,41.5335951247,-73.9702050028
7fff18b2-f03e-4617-9ab3-92d741b4f04a,41.6216524756,-74.1087147743
802f0c3d-4565-4882-a09b-c41c4d095f9a,41.6304291928,-74.165338823
802f1077-3ed9-479a-a857-a282594a2a7c,40.3664636512,-73.5827170276
80474289-f583-462b-8234-131a9297409f,40.4229465137,-74.4997967048
806740f0-0197-40bd-9da4-b0d3592f19cc,40.3398199153,-74.0711760644
80848436-e160-4def-8307-fd3e926f6789,41.127836538,-74.2208344004
80a08bac-78e2-4793-895d-ad11f5bedfdf,40.4365945074,-73.582471565
80a9bc18-f20f-425b-a650-b94ccccd5725,41.1674025971,-74.3895772934
80b3fc52-ecfa-42f2-b0bc-04e397ea78d0,40.7086125532,-74.6057879087
80cb6206-a4f8-4614-95b2-4a10118ff7a6,40.2299586002,-74.4789805141
82618059-1842-42ea-8f62-31dbcd5fb26b,40.482982595,-74.579981796
82780512-be09-49c0-8d6d-077215800f8f,40.3111711106,-73.9194594111
82d14057-5a87-425d-83ef-87d74c1e9640,40.3247741389,-74.1567431586
82f96751-ef89-4968-acb1-eeaf746e3898,41.1489620199,-74.7543512755
83197fda-8fd7-4a54-a415-b3f3076d14de,41.6738975542,-73.2913919233
83211a7e-7c3a-4cd0-a0b4-5ba2f90de6f4,40.084938817,-73.7968242515
83d28017-388a-4451-bba1-172fa38187d7,39.8989199315,-73.7157673753
841292fa-a645-4abb-adde-3e2a28b4b781,40.0275227829,-73.6875514926
851aab66-b91e-4d55-a4ba-1c497fb3933a,40.7976305241,-73.6892239497
85806204-d25b-4ed1-9a21-02616c4c9d4f,39.7233684932,-74.5937570424
85d11f7f-4a46-401e-b5a2-b58bcc74ac5e,40.7811819032,-74.1326889517
86191c6f-d2de-49d7-b22f-e58babf9cb99,39.8769267622,-73.6827399679
86244804-90d9-4e66-aa9b-33d56da6d9f6,40.0048654867,-74.1882689527
86999a25-41e1-4d8b-9d96-43806a91d9e6,39.8165769907,-74.0197104226
86bf0afc-9f94-493a-99cb-d313af4a97d5,41.6570999564,-74.1573238481
86ca1341-a88f-4d65-908d-efdfe9027cd6,40.6411903913,-73.5480134723
86d4363a-695a-49d1-9780-fb3aeded6ba8,41.3914847778,-74.0301160241
86eb5ddb-4e05-476e-a757-75e8d72757c2,39.8937226796,-73.1941250084
86f4a5d5-ee2e-4217-be79-232305e35667,40.8154955039,-73.6977673236
87046927-842f-4b5d-bdf7-823202fc117f,40.9622828714,-73.1196202197
8781f71a-fbcd-4a87-abec-857764295341,39.9836071122,-74.0603724736
87cb24e0-79a3-4085-a125-9f4a32857441,41.5203826526,-74.3723016652
8800d34f-a206-49ab-bb45-04637aae9fcb,39.778408932,-73.629735707
8828d5a9-d3ca-4420-97f9-3f54db12f45c,41.0882274388,-73.8777975908
883a49ed-44e8-4648-8048-51d7258ec49d,41.3154457518,-74.1070668817
884d7115-f883-4635-818a-faaf54ff16e0,41.5842708451,-74.4502219357
88a290cd-ebbb-4b6b-9bb5-fdedc7ec01d9,41.4672279626,-74.4466958466
88aa9dbe-eba7-4b61-931d-e599fbed9abb,41.6148785763,-74.7731145177
8911d36c-8b9d-4dde-abdc-f75c204bf4b0,39.7535404663,-74.8450253945
891f766b-a7a2-4913-b72e-b2e83b8cf5ad,40.240971427,-74.3203880404
89a60863-cfa1-4ec2-90ee-7e1c5b395a60,41.4328856624,-74.3074400707
89be9d94-7682-4dfb-8639-26a04da12f3a,40.721478326,-73.9014967502
89ed6753-d5d7-4ef4-af0a-52b42499ef5f,41.0265786745,-74.9285542882
8a34f640-9019-476b-8a72-7c2ae7beabc0,41.1591184225,-74.100772303
8a9873fe-d138-49d2-afb7-bf051daf5778,39.9045797424,-73.1741235272
8ac5b0ce-7800-40d3-9599-57893c705954,40.0117861924,-73.6814708731
8ac80c32-af9d-45b3-bda3-8499cdd7189e,41.4571621789,-74.5582591154
8b19b9e0-ebf2-4af6-98db-0c5c57d2d2d5,39.8895298687,-74.1202277479
8b4c2aec-42a3-476f-aef1-aa06e5d69fcf,39.8142303661,-74.750737455
8bddb64c-6ec5-47b1-8fe7-fa7c5588ce6b,41.1588797011,-74.3256323279
8c08dcf9-2579-4021-9b07-8f227535e351,40.6836264956,-74.1272544716
8c25fa07-3a4f-4aac-9743-1bf29a0c7d35,40.9496501766,-74.7718171403
8c809f2f-dfb5-4f14-be8b-8f446b9e9a66,41.3119746323,-74.6530502183
8c8b8172-8108-48df-8196-a4b01674036b,40.4058579765,-73.0446872883
8ce9c4cd-c1e5-4860-8d50-df9670cb57c4,39.8204097487,-74.5382523318
8cef61e8-22ba-4fb5-9a75-2bc281c6e891,40.9799270269,-73.7902963731
8d6a5474-6958-42ca-a563-1c3c28fd86bc,41.363860828,-74.9063068818
8e703242-3e0e-422a-80ca-a2d14a8fcf28,41.2964769531,-73.2815786176
8e7ab425-38f7-4989-8de9-983554ff7db9,41.6933350622,-73.8650977685
8ef1fb79-e630-4bb8-9d0a-b3749a198d4f,39.9694799922,-73.6095267182
8f384cee-7079-41fb-857d-70585979431a,41.4272968788,-73.5374114223
8f3c14b9-8559-4e69-9160-21b4efdc1413,40.7606037552,-73.6657849278
8f3ea2e7-74e9-4b8d-ad94-2ad983184d22,40.5776625548,-73.8105026815
8f773ca7-544e-4ccd-9ba6-81ea6b80906e,40.2586426947,-73.1751886627
9016dfd6-ed37-46e9-83c9-50ac83ddefc9,40.4818366636,-74.3857227814
9054f034-2a8b-4547-81cb-f901fcaf5e5c,39.736311322,-73.5743618105
905c00b3-4e40-454b-9a60-ef73b9de4baf,41.5309420142,-73.7836873943
90c3d321-e0b0-4330-8622-6ee494a3f202,40.0169067671,-74.7864558151
918e96f1-c8c8-4112-93c6-97d8d6fef219,40.7995325632,-73.9432690492
91b8c93c-4733-41f9-aa5f-d2805163e55f,41.5524835491,-74.7737343789
91bea732-b25d-4246-8301-673bfa4ba698,41.175161741,-73.3552459028
91cc0652-5444-49e3-a2a1-dad63c43f4d8,40.3628641584,-74.670447613
91ef5cf6-495e-4360-85d7-f951a79ef835,41.5793611288,-73.0356343941
92a06a0a-01a6-40e4-8f06-25939fe27859,39.7298028368,-74.9546830871
92c2b2a0-755b-442b-a9a4-93df23b4c446,39.7983896259,-73.1031772637
92cc5281-be36-435e-af77-256da28a58e8,40.518393743,-73.7528328852
92d3ce89-6a6f-4296-8aa6-2b5fbbea80d6,39.9839061513,-73.72218302
92d49327-e294-4907-b011-ab4d428dff24,40.5825732831,-74.2970478946
9383b316-857c-488a-9bc5-bee2d789ea3e,40.3361264138,-74.4353001788
942b3c31-aec0-4d9b-891e-624d1b254ef6,40.9942866724,-74.7545401344
944992da-26a9-4a84-ae31-db3f0c4e53c7,40.1790485729,-73.6139727054
94827da8-5e4b-43ea-815e-5337f968944d,41.0021656158,-74.6106072376
94e7b66e-e338-4584-ae7b-74519a7d5dfc,40.1831280407,-73.7510384589
954f6154-8b52-4c3a-a251-8bb994020f23,41.1924370102,-73.7875712215
956af215-0586-4176-805c-21b7ebd0655f,41.1012407029,-73.3531019048
959f9550-0c9b-4b5c-b42b-dcce7333d1de,40.4402836212,-74.7420132794
965af31d-be48-4c20-99d7-a35bedc2177a,40.3530032976,-74.9976857117
966f1766-b241-4d52-b8ec-eb6a4b0c7ba5,40.8870125199,-73.9985361835
977423d3-f87c-4601-af51-4f12e9d39e4b,41.3115747135,-74.1433646726
97791153-3cfa-40d4-80a8-009987ef9f37,41.3521376759,-73.6575358526
978d00e1-9cf4-4841-86b2-f927a2f6d37b,39.9751408103,-73.8089285712
97d5d1e0-9a7e-4298-9695-6b7d9c7ebebe,39.8937290513,-73.9210201115
97e9e436-17df-4d01-b448-2e4a50952499,41.6894163004,-73.2553993643
98d90011-0959-49af-920e-a29989a80703,40.6600268135,-73.3639486027
98edaf52-06aa-4d94-b3c2-33bee5006280,39.7466115969,-74.6479203543
99135eaf-8f7d-4c34-b13e-4765f3503fc6,40.2378437125,-73.5271882892
99a4ebb8-d74f-4d15-829b-e613c2a3a950,41.5793606159,-74.2554052459
99d34f74-198d-418a-bbc1-9803918aa0e5,41.324412232,-73.6248441857
9adc0ef2-3c78-4872-b4d3-8e712d7fcedf,41.1094334271,-73.117578686
9b13b04d-a3f6-45fc-93bc-d08e9689d9cb,41.1570803485,-73.2465378167
9b37d6c3-81c8-421d-be64-607fdc5eb4ef,41.5781446333,-74.5903732978
9b47e20f-a86b-4305-b2fb-96486f8c9a56,40.5169265908,-74.6688369719
9b98f0d7-02ca-4f71-95dc-48de4410619e,41.4136665954,-73.900502416
9bfc229d-740a-4cfb-a8ed-25a1b6012f44,41.3073776828,-73.8856484876
9c25934e-91ff-4052-b337-67aed0251566,40.1086148342,-73.1490448122
9c2e6a68-422c-4e0d-9d82-194c3002c499,40.5846007876,-73.2952841773
9ce4a1ad-4a8c-4688-b2cc-5e5ca504f3fb,41.0724758069,-73.1376083472
9ce6c9e8-f3af-429e-a387-58c190d36bf7,40.7666470515,-74.7453562613
9d1fc8a6-1b7d-494c-a957-55bed161b3cb,40.5864774211,-74.4684532539
9d57734b-a995-40f0-906d-8c5a1679566f,39.9450070745,-74.0352126037
9d595cd5-def0-41e0-bbac-4581f1d83f6c,41.3533848194,-73.5813249887
9da11534-8550-477f-bd6d-c79b0b56cdfd,41.5922046164,-73.61874628
9e53e225-d415-45c9-b1a7-af076cacd4e9,40.4545314236,-74.6539321426
9e5b19d8-f34b-4367-8036-fcd34c44d2d7,41.4272696945,-74.5440568871
9e5d8fa8-2291-43f9-807b-ade384fe56dd,40.0717876631,-73.3966405812
9e693f43-ddc6-47bd-9cfb-46452af84601,41.1519832193,-73.4258004316
9e9cddec-6137-45e2-8d0e-f6c5b94a4466,40.0182951551,-74.0588987324
9f0d5ca1-6691-459e-b21b-76fa9185c5a3,41.4585900232,-74.9272949101
9f34cb6a-6c3c-4c77-8503-bb1fece8f66f,41.6776898259,-74.9144543932
9f4d3225-e624-40dc-b415-9a4d6784173d,39.9496799484,-73.3902912236
9f4e97b8-3fcd-40ff-83aa-63e86dd2a0e3,39.7683898267,-73.2538781912
9ff38087-9b57-4ea5-b353-4feeddad9a1f,40.2018202514,-73.1582328343
a005d217-5cb0-43ef-bb0b-5af1f3c86444,40.3173674069,-74.7557640825
a1915128-d6b3-4651-b202-e71596edf7fb,41.1400493814,-74.5366316757
a1b158f3-1efd-48e5-bd2b-6724e7906e49,41.0735930897,-73.7395503067
a1f5d2ad-3480-478d-8b90-358c6f09c863,40.3664045095,-73.0182611392
a20cdbc5-0946-475a-ac98-9f434acb9398,41.2283330804,-73.95236283
a2182652-d1ef-43d7-9a67-fddf9217a0cd,40.2839173588,-74.8412112004
a2d3188e-35e1-41a3-8699-17ce35c9f99b,41.4006903044,-73.2227898933
a3b2a9e2-94d3-408b-84a3-905d018afe5c,40.2932332968,-73.0433876363
a43bb33c-5643-42ad-ab3f-3ea1ae8836be,40.0474724377,-74.9498974475
a4b9dc59-dbbf-4bef-b256-5cf2a13e02cb,40.1689168375,-74.3168584986
a570502c-96aa-4a7c-a612-64e45ae047c1,41.5879542897,-74.5121157273
a57bc02f-6551-4892-a1e4-c851b5139ac1,40.2501077482,-73.972300865
a5a0c3a1-3102-4521-bd0a-3e848b7fc7b5,40.808790443,-74.4384637591
a6188578-5802-4699-9dbc-eae7e737cb50,41.0686388742,-74.0841831337
a65142a6-f09d-4dd5-be33-8f15866d8f2a,41.601012588,-73.9781537979
a6aeb7a4-92fc-4062-ad19-ad9ea2ce96d3,40.7203235458,-73.8951740159
a6b510f1-71f9-4770-ada2-15d08d0aafb6,40.5533939484,-73.5733347599
a6fe1b0c-bd3f-4fa4-ae80-554f04c15136,41.2732230799,-74.4125623523
a75d53c3-acb8-49ca-9418-c3983ba59ea9,41.0071849314,-74.237974915
a763154c-d573-4f59-a962-5e94dcc1f106,41.4919424571,-74.6092808615
a77b9fdb-4593-457d-be17-71355cd3e194,41.4802116565,-74.459045198
a7c22da2-ca0d-4676-a382-9ee8afa1ad4e,41.3865247742,-74.0261978169
a82415eb-47fe-41b1-8062-b308bdf3c30c,40.6190389762,-74.9021094606
a8422715-addc-4290-9a0b-c85a7fa67fbb,40.2787425378,-73.3163630337
a84ebfb1-9e90-48b3-ad71-092038833b08,40.7805933726,-73.6533351827
a85a8595-06f6-439a-8713-65753c33bfac,40.0545772824,-74.7003025615
a89ead9d-ee02-4aa6-84d6-e0da2877693a,40.9158302722,-73.8295590515
